rank	gene	y_prob_max	p95_flag	bestF1_flag	clinvar_plp_flag	tier	P95_thr	BestF1_thr
7994	PEA15	0.998931	1	1	0	T1	0.150044	0.424311
7995	RAB4A	0.998931	1	1	0	T1	0.150044	0.424311
7996	SLC40A1	0.998931	1	1	0	T1	0.150044	0.424311
7997	AP1G2	0.998930	1	1	0	T1	0.150044	0.424311
7998	CAPRIN1	0.998930	1	1	0	T1	0.150044	0.424311
7999	CDON	0.998930	1	1	0	T1	0.150044	0.424311
8000	DLG2	0.998930	1	1	0	T1	0.150044	0.424311
8001	GANAB	0.998930	1	1	0	T1	0.150044	0.424311
8002	GOLM1	0.998930	1	1	0	T1	0.150044	0.424311
8003	HLX	0.998930	1	1	0	T1	0.150044	0.424311
8004	KCNC1	0.998930	1	1	0	T1	0.150044	0.424311
8005	KIAA1614	0.998930	1	1	0	T1	0.150044	0.424311
8006	LGR4	0.998930	1	1	0	T1	0.150044	0.424311
8007	NUP210L	0.998930	1	1	0	T1	0.150044	0.424311
8008	PLSCR1	0.998930	1	1	0	T1	0.150044	0.424311
8009	RASGRP2	0.998930	1	1	0	T1	0.150044	0.424311
8010	RIMBP2	0.998930	1	1	0	T1	0.150044	0.424311
8011	TGFB3	0.998930	1	1	0	T1	0.150044	0.424311
8012	ALOX15	0.998929	1	1	0	T1	0.150044	0.424311
8013	ARHGEF7	0.998929	1	1	1	T1	0.150044	0.424311
8014	CKAP5	0.998929	1	1	0	T1	0.150044	0.424311
8015	CLDND1	0.998929	1	1	0	T1	0.150044	0.424311
8016	CRTAP	0.998929	1	1	1	T1	0.150044	0.424311
8017	GNB2	0.998929	1	1	0	T1	0.150044	0.424311
8018	GSTZ1	0.998929	1	1	0	T1	0.150044	0.424311
8019	ME3	0.998929	1	1	0	T1	0.150044	0.424311
8020	MOB4	0.998929	1	1	0	T1	0.150044	0.424311
8021	MYBPC1	0.998929	1	1	0	T1	0.150044	0.424311
8022	OSGEP	0.998929	1	1	0	T1	0.150044	0.424311
8023	PAFAH2	0.998929	1	1	0	T1	0.150044	0.424311
8024	PPP1R12A	0.998929	1	1	0	T1	0.150044	0.424311
8025	TINAG	0.998929	1	1	0	T1	0.150044	0.424311
8026	ZBTB49	0.998929	1	1	0	T1	0.150044	0.424311
8027	CCHCR1	0.998928	1	1	0	T1	0.150044	0.424311
8028	LARP4	0.998928	1	1	0	T1	0.150044	0.424311
8029	POLR1H	0.998928	1	1	0	T1	0.150044	0.424311
8030	STEAP3	0.998928	1	1	0	T1	0.150044	0.424311
8031	TBX5	0.998928	1	1	0	T1	0.150044	0.424311
8032	TCP11L1	0.998928	1	1	0	T1	0.150044	0.424311
8033	TUT1	0.998928	1	1	0	T1	0.150044	0.424311
8034	CLTB	0.998927	1	1	0	T1	0.150044	0.424311
8035	COLEC11	0.998927	1	1	0	T1	0.150044	0.424311
8036	CXCR4	0.998927	1	1	0	T1	0.150044	0.424311
8037	DFFA	0.998927	1	1	0	T1	0.150044	0.424311
8038	DNAAF2	0.998927	1	1	0	T1	0.150044	0.424311
8039	E2F6	0.998927	1	1	0	T1	0.150044	0.424311
8040	GALNS	0.998927	1	1	0	T1	0.150044	0.424311
8041	GLS2	0.998927	1	1	0	T1	0.150044	0.424311
8042	HEATR5A	0.998927	1	1	0	T1	0.150044	0.424311
8043	LMOD3	0.998927	1	1	0	T1	0.150044	0.424311
8044	MEA1	0.998927	1	1	0	T1	0.150044	0.424311
8045	NXF1	0.998927	1	1	0	T1	0.150044	0.424311
8046	SLC12A1	0.998927	1	1	0	T1	0.150044	0.424311
8047	SLC12A6	0.998927	1	1	0	T1	0.150044	0.424311
8048	SMARCC2	0.998927	1	1	0	T1	0.150044	0.424311
8049	SRPRA	0.998927	1	1	0	T1	0.150044	0.424311
8050	WASHC2A	0.998927	1	1	0	T1	0.150044	0.424311
8051	BCAN	0.998926	1	1	0	T1	0.150044	0.424311
8052	CARS1	0.998926	1	1	1	T1	0.150044	0.424311
8053	DNAJC3	0.998926	1	1	0	T1	0.150044	0.424311
8054	DOK3	0.998926	1	1	0	T1	0.150044	0.424311
8055	NAV3	0.998926	1	1	0	T1	0.150044	0.424311
8056	NDRG2	0.998926	1	1	0	T1	0.150044	0.424311
8057	NEK11	0.998926	1	1	0	T1	0.150044	0.424311
8058	NRXN2	0.998926	1	1	0	T1	0.150044	0.424311
8059	OARD1	0.998926	1	1	0	T1	0.150044	0.424311
8060	CEP152	0.998925	1	1	1	T1	0.150044	0.424311
8061	GRIN2B	0.998925	1	1	0	T1	0.150044	0.424311
8062	LIN28A	0.998925	1	1	0	T1	0.150044	0.424311
8063	NEK9	0.998925	1	1	0	T1	0.150044	0.424311
8064	OLR1	0.998925	1	1	0	T1	0.150044	0.424311
8065	SEMA4F	0.998925	1	1	0	T1	0.150044	0.424311
8066	SH3BP4	0.998925	1	1	0	T1	0.150044	0.424311
8067	SYNPR	0.998925	1	1	0	T1	0.150044	0.424311
8068	TMEM41A	0.998925	1	1	0	T1	0.150044	0.424311
8069	ATP2A2	0.998924	1	1	0	T1	0.150044	0.424311
8070	EDNRB	0.998924	1	1	0	T1	0.150044	0.424311
8071	ESD	0.998924	1	1	0	T1	0.150044	0.424311
8072	FRS2	0.998924	1	1	0	T1	0.150044	0.424311
8073	JMJD4	0.998924	1	1	0	T1	0.150044	0.424311
8074	KCNQ1	0.998924	1	1	0	T1	0.150044	0.424311
8075	NUDCD2	0.998924	1	1	0	T1	0.150044	0.424311
8076	ORMDL2	0.998924	1	1	0	T1	0.150044	0.424311
8077	SWI5	0.998924	1	1	0	T1	0.150044	0.424311
8078	TBK1	0.998924	1	1	0	T1	0.150044	0.424311
8079	WT1	0.998924	1	1	0	T1	0.150044	0.424311
8080	ZBTB8OS	0.998924	1	1	0	T1	0.150044	0.424311
8081	ACP1	0.998923	1	1	0	T1	0.150044	0.424311
8082	CD200	0.998923	1	1	0	T1	0.150044	0.424311
8083	CDH1	0.998923	1	1	0	T1	0.150044	0.424311
8084	DCDC2	0.998923	1	1	1	T1	0.150044	0.424311
8085	ESR2	0.998923	1	1	0	T1	0.150044	0.424311
8086	FKBP4	0.998923	1	1	0	T1	0.150044	0.424311
8087	GNPTAB	0.998923	1	1	0	T1	0.150044	0.424311
8088	KIRREL3	0.998923	1	1	0	T1	0.150044	0.424311
8089	LIG4	0.998923	1	1	0	T1	0.150044	0.424311
8090	NAALAD2	0.998923	1	1	0	T1	0.150044	0.424311
8091	SART3	0.998923	1	1	0	T1	0.150044	0.424311
8092	SPMAP2	0.998923	1	1	0	T1	0.150044	0.424311
8093	STAT2	0.998923	1	1	0	T1	0.150044	0.424311
8094	CA6	0.998922	1	1	0	T1	0.150044	0.424311
8095	CSAD	0.998922	1	1	0	T1	0.150044	0.424311
8096	ESPL1	0.998922	1	1	0	T1	0.150044	0.424311
8097	FES	0.998922	1	1	0	T1	0.150044	0.424311
8098	IQCG	0.998922	1	1	0	T1	0.150044	0.424311
8099	NR2C1	0.998922	1	1	0	T1	0.150044	0.424311
8100	SMAD3	0.998922	1	1	0	T1	0.150044	0.424311
8101	TMEM45A	0.998922	1	1	0	T1	0.150044	0.424311
8102	TTLL5	0.998922	1	1	0	T1	0.150044	0.424311
8103	VAMP4	0.998922	1	1	0	T1	0.150044	0.424311
8104	WARS1	0.998922	1	1	0	T1	0.150044	0.424311
8105	ALS2CL	0.998921	1	1	0	T1	0.150044	0.424311
8106	ATP6V1G2	0.998921	1	1	0	T1	0.150044	0.424311
8107	DEAF1	0.998921	1	1	1	T1	0.150044	0.424311
8108	ETV3	0.998921	1	1	0	T1	0.150044	0.424311
8109	FHIT	0.998921	1	1	0	T1	0.150044	0.424311
8110	HPS5	0.998921	1	1	0	T1	0.150044	0.424311
8111	KCNH5	0.998921	1	1	0	T1	0.150044	0.424311
8112	PGR	0.998921	1	1	0	T1	0.150044	0.424311
8113	SGO1	0.998921	1	1	0	T1	0.150044	0.424311
8114	TECTA	0.998921	1	1	0	T1	0.150044	0.424311
8115	USP28	0.998921	1	1	0	T1	0.150044	0.424311
8116	B3GNT2	0.998920	1	1	0	T1	0.150044	0.424311
8117	BMAL1	0.998920	1	1	0	T1	0.150044	0.424311
8118	CCZ1	0.998920	1	1	0	T1	0.150044	0.424311
8119	CHD2	0.998920	1	1	0	T1	0.150044	0.424311
8120	CIART	0.998920	1	1	0	T1	0.150044	0.424311
8121	FBXO3	0.998920	1	1	0	T1	0.150044	0.424311
8122	MUS81	0.998920	1	1	0	T1	0.150044	0.424311
8123	PGM2	0.998920	1	1	0	T1	0.150044	0.424311
8124	PHACTR1	0.998920	1	1	0	T1	0.150044	0.424311
8125	SDHD	0.998920	1	1	0	T1	0.150044	0.424311
8126	VRK1	0.998920	1	1	0	T1	0.150044	0.424311
8127	ZBTB3	0.998920	1	1	0	T1	0.150044	0.424311
8128	BLOC1S5	0.998919	1	1	0	T1	0.150044	0.424311
8129	COX20	0.998919	1	1	0	T1	0.150044	0.424311
8130	DTX1	0.998919	1	1	0	T1	0.150044	0.424311
8131	GRIP1	0.998919	1	1	0	T1	0.150044	0.424311
8132	MICAL2	0.998919	1	1	0	T1	0.150044	0.424311
8133	MTFR2	0.998919	1	1	0	T1	0.150044	0.424311
8134	MYO5C	0.998919	1	1	0	T1	0.150044	0.424311
8135	RAPSN	0.998919	1	1	0	T1	0.150044	0.424311
8136	USP30	0.998919	1	1	0	T1	0.150044	0.424311
8137	ZNF608	0.998919	1	1	0	T1	0.150044	0.424311
8138	BUB1B	0.998918	1	1	0	T1	0.150044	0.424311
8139	CACNA2D4	0.998918	1	1	0	T1	0.150044	0.424311
8140	CAND1	0.998918	1	1	0	T1	0.150044	0.424311
8141	DDX6	0.998918	1	1	0	T1	0.150044	0.424311
8142	HNF1A	0.998918	1	1	0	T1	0.150044	0.424311
8143	IKZF4	0.998918	1	1	0	T1	0.150044	0.424311
8144	LMCD1	0.998918	1	1	0	T1	0.150044	0.424311
8145	LRRC24	0.998918	1	1	0	T1	0.150044	0.424311
8146	LRRK2	0.998918	1	1	0	T1	0.150044	0.424311
8147	MRPL9	0.998918	1	1	0	T1	0.150044	0.424311
8148	PAK1	0.998918	1	1	0	T1	0.150044	0.424311
8149	RASGRP1	0.998918	1	1	0	T1	0.150044	0.424311
8150	TLN2	0.998918	1	1	0	T1	0.150044	0.424311
8151	VASH1	0.998918	1	1	0	T1	0.150044	0.424311
8152	VPS29	0.998918	1	1	0	T1	0.150044	0.424311
8153	ZNF526	0.998918	1	1	0	T1	0.150044	0.424311
8154	ABCC6	0.998917	1	1	0	T1	0.150044	0.424311
8155	AHRR	0.998917	1	1	0	T1	0.150044	0.424311
8156	ARF1	0.998917	1	1	0	T1	0.150044	0.424311
8157	ATL3	0.998917	1	1	0	T1	0.150044	0.424311
8158	CMTM7	0.998917	1	1	0	T1	0.150044	0.424311
8159	CSRP1	0.998917	1	1	0	T1	0.150044	0.424311
8160	DGAT1	0.998917	1	1	0	T1	0.150044	0.424311
8161	FANCI	0.998917	1	1	0	T1	0.150044	0.424311
8162	GTPBP8	0.998917	1	1	0	T1	0.150044	0.424311
8163	HSPH1	0.998917	1	1	0	T1	0.150044	0.424311
8164	IFT22	0.998917	1	1	0	T1	0.150044	0.424311
8165	IGSF10	0.998917	1	1	0	T1	0.150044	0.424311
8166	ITPR2	0.998917	1	1	0	T1	0.150044	0.424311
8167	MATN3	0.998917	1	1	0	T1	0.150044	0.424311
8168	PC	0.998917	1	1	0	T1	0.150044	0.424311
8169	SNW1	0.998917	1	1	1	T1	0.150044	0.424311
8170	DDX23	0.998916	1	1	0	T1	0.150044	0.424311
8171	GFUS	0.998916	1	1	0	T1	0.150044	0.424311
8172	GUCA1A	0.998916	1	1	0	T1	0.150044	0.424311
8173	GUCA1ANB-GUCA1A	0.998916	1	1	0	T1	0.150044	0.424311
8174	PRMT5	0.998916	1	1	0	T1	0.150044	0.424311
8175	SLC36A2	0.998916	1	1	0	T1	0.150044	0.424311
8176	SPAG17	0.998916	1	1	0	T1	0.150044	0.424311
8177	SRSF4	0.998916	1	1	0	T1	0.150044	0.424311
8178	CCDC146	0.998915	1	1	0	T1	0.150044	0.424311
8179	PFKM	0.998915	1	1	0	T1	0.150044	0.424311
8180	PPP2R5E	0.998915	1	1	0	T1	0.150044	0.424311
8181	AQP10	0.998914	1	1	0	T1	0.150044	0.424311
8182	CCDC112	0.998914	1	1	0	T1	0.150044	0.424311
8183	CCDC50	0.998914	1	1	0	T1	0.150044	0.424311
8184	CYBRD1	0.998914	1	1	0	T1	0.150044	0.424311
8185	DGKZ	0.998914	1	1	0	T1	0.150044	0.424311
8186	ERBB3	0.998914	1	1	0	T1	0.150044	0.424311
8187	FCHSD2	0.998914	1	1	0	T1	0.150044	0.424311
8188	IFT140	0.998914	1	1	1	T1	0.150044	0.424311
8189	MCTP2	0.998914	1	1	0	T1	0.150044	0.424311
8190	NDUFAF3	0.998914	1	1	0	T1	0.150044	0.424311
8191	NFATC4	0.998914	1	1	0	T1	0.150044	0.424311
8192	NUP58	0.998914	1	1	0	T1	0.150044	0.424311
8193	SMIM19	0.998914	1	1	0	T1	0.150044	0.424311
8194	SOX5	0.998914	1	1	0	T1	0.150044	0.424311
8195	TAMALIN	0.998914	1	1	0	T1	0.150044	0.424311
8196	VXN	0.998914	1	1	0	T1	0.150044	0.424311
8197	ATP13A5	0.998913	1	1	1	T1	0.150044	0.424311
8198	CLN3	0.998913	1	1	0	T1	0.150044	0.424311
8199	CYLD	0.998913	1	1	0	T1	0.150044	0.424311
8200	KDM2B	0.998913	1	1	0	T1	0.150044	0.424311
8201	MXRA8	0.998913	1	1	0	T1	0.150044	0.424311
8202	NTRK3	0.998913	1	1	0	T1	0.150044	0.424311
8203	PEX5	0.998913	1	1	0	T1	0.150044	0.424311
8204	RASGEF1C	0.998913	1	1	0	T1	0.150044	0.424311
8205	RIT1	0.998913	1	1	0	T1	0.150044	0.424311
8206	TUB	0.998913	1	1	0	T1	0.150044	0.424311
8207	DAPK2	0.998912	1	1	0	T1	0.150044	0.424311
8208	FMNL3	0.998912	1	1	0	T1	0.150044	0.424311
8209	HSD3B2	0.998912	1	1	0	T1	0.150044	0.424311
8210	MOSPD3	0.998912	1	1	0	T1	0.150044	0.424311
8211	OLFML3	0.998912	1	1	0	T1	0.150044	0.424311
8212	SFSWAP	0.998912	1	1	0	T1	0.150044	0.424311
8213	AP4E1	0.998911	1	1	0	T1	0.150044	0.424311
8214	CBL	0.998911	1	1	0	T1	0.150044	0.424311
8215	CIT	0.998911	1	1	0	T1	0.150044	0.424311
8216	CNOT1	0.998911	1	1	0	T1	0.150044	0.424311
8217	CRISP2	0.998911	1	1	0	T1	0.150044	0.424311
8218	CSK	0.998911	1	1	0	T1	0.150044	0.424311
8219	FAR1	0.998911	1	1	0	T1	0.150044	0.424311
8220	GCNT4	0.998911	1	1	0	T1	0.150044	0.424311
8221	HGFAC	0.998911	1	1	0	T1	0.150044	0.424311
8222	MADD	0.998911	1	1	0	T1	0.150044	0.424311
8223	MON2	0.998911	1	1	0	T1	0.150044	0.424311
8224	NUAK1	0.998911	1	1	0	T1	0.150044	0.424311
8225	TRA2B	0.998911	1	1	0	T1	0.150044	0.424311
8226	ACTR6	0.998910	1	1	0	T1	0.150044	0.424311
8227	AGAP2	0.998910	1	1	0	T1	0.150044	0.424311
8228	ATL1	0.998910	1	1	0	T1	0.150044	0.424311
8229	CIITA	0.998910	1	1	0	T1	0.150044	0.424311
8230	CNTN5	0.998910	1	1	0	T1	0.150044	0.424311
8231	IGFBP7	0.998910	1	1	0	T1	0.150044	0.424311
8232	INTS6	0.998910	1	1	0	T1	0.150044	0.424311
8233	MMP13	0.998910	1	1	0	T1	0.150044	0.424311
8234	MSL1	0.998910	1	1	0	T1	0.150044	0.424311
8235	NUP107	0.998910	1	1	0	T1	0.150044	0.424311
8236	STARD13	0.998910	1	1	0	T1	0.150044	0.424311
8237	TMEM79	0.998910	1	1	0	T1	0.150044	0.424311
8238	TNFSF13B	0.998910	1	1	0	T1	0.150044	0.424311
8239	AASDHPPT	0.998909	1	1	0	T1	0.150044	0.424311
8240	BBOX1	0.998909	1	1	0	T1	0.150044	0.424311
8241	MARK2	0.998909	1	1	0	T1	0.150044	0.424311
8242	PCF11	0.998909	1	1	0	T1	0.150044	0.424311
8243	SNTG2	0.998909	1	1	0	T1	0.150044	0.424311
8244	SPATA13	0.998909	1	1	0	T1	0.150044	0.424311
8245	STAP1	0.998909	1	1	0	T1	0.150044	0.424311
8246	TRIM9	0.998909	1	1	0	T1	0.150044	0.424311
8247	DLST	0.998908	1	1	0	T1	0.150044	0.424311
8248	EDNRA	0.998908	1	1	0	T1	0.150044	0.424311
8249	EML1	0.998908	1	1	0	T1	0.150044	0.424311
8250	FBLN5	0.998908	1	1	0	T1	0.150044	0.424311
8251	GRM5	0.998908	1	1	0	T1	0.150044	0.424311
8252	NDUFA3	0.998908	1	1	0	T1	0.150044	0.424311
8253	RSAD2	0.998908	1	1	0	T1	0.150044	0.424311
8254	SPARCL1	0.998908	1	1	0	T1	0.150044	0.424311
8255	STMND1	0.998908	1	1	0	T1	0.150044	0.424311
8256	USP47	0.998908	1	1	0	T1	0.150044	0.424311
8257	UVSSA	0.998908	1	1	0	T1	0.150044	0.424311
8258	VEZT	0.998908	1	1	0	T1	0.150044	0.424311
8259	VPS33B	0.998908	1	1	0	T1	0.150044	0.424311
8260	WEE1	0.998908	1	1	0	T1	0.150044	0.424311
8261	YY1AP1	0.998908	1	1	0	T1	0.150044	0.424311
8262	ZNF330	0.998908	1	1	0	T1	0.150044	0.424311
8263	AKR1E2	0.998907	1	1	0	T1	0.150044	0.424311
8264	APBB1	0.998907	1	1	0	T1	0.150044	0.424311
8265	ENSA	0.998907	1	1	0	T1	0.150044	0.424311
8266	ESYT1	0.998907	1	1	0	T1	0.150044	0.424311
8267	GPD1	0.998907	1	1	0	T1	0.150044	0.424311
8268	NBL1	0.998907	1	1	0	T1	0.150044	0.424311
8269	NUMB	0.998907	1	1	0	T1	0.150044	0.424311
8270	POPDC3	0.998907	1	1	0	T1	0.150044	0.424311
8271	SCYL1	0.998907	1	1	0	T1	0.150044	0.424311
8272	SLC35G2	0.998907	1	1	0	T1	0.150044	0.424311
8273	UBE3A	0.998907	1	1	0	T1	0.150044	0.424311
8274	YAP1	0.998907	1	1	0	T1	0.150044	0.424311
8275	ARID2	0.998906	1	1	0	T1	0.150044	0.424311
8276	HDAC7	0.998906	1	1	0	T1	0.150044	0.424311
8277	NCAPD2	0.998906	1	1	0	T1	0.150044	0.424311
8278	STAC3	0.998906	1	1	0	T1	0.150044	0.424311
8279	TENM4	0.998906	1	1	0	T1	0.150044	0.424311
8280	UBXN2A	0.998906	1	1	0	T1	0.150044	0.424311
8281	UNG	0.998906	1	1	0	T1	0.150044	0.424311
8282	ACTA1	0.998905	1	1	0	T1	0.150044	0.424311
8283	APLP2	0.998905	1	1	0	T1	0.150044	0.424311
8284	ARFIP2	0.998905	1	1	0	T1	0.150044	0.424311
8285	ARMC10	0.998905	1	1	0	T1	0.150044	0.424311
8286	CYB561D1	0.998905	1	1	0	T1	0.150044	0.424311
8287	HDGF	0.998905	1	1	0	T1	0.150044	0.424311
8288	LRRK1	0.998905	1	1	0	T1	0.150044	0.424311
8289	MAPK8IP3	0.998905	1	1	0	T1	0.150044	0.424311
8290	PAFAH1B2	0.998905	1	1	0	T1	0.150044	0.424311
8291	PDE3B	0.998905	1	1	0	T1	0.150044	0.424311
8292	SRM	0.998905	1	1	0	T1	0.150044	0.424311
8293	AAGAB	0.998904	1	1	0	T1	0.150044	0.424311
8294	FERRY3	0.998904	1	1	0	T1	0.150044	0.424311
8295	HSD17B11	0.998904	1	1	0	T1	0.150044	0.424311
8296	LRRIQ4	0.998904	1	1	0	T1	0.150044	0.424311
8297	SETD3	0.998904	1	1	0	T1	0.150044	0.424311
8298	SLC3A2	0.998904	1	1	0	T1	0.150044	0.424311
8299	SP1	0.998904	1	1	0	T1	0.150044	0.424311
8300	TIMELESS	0.998904	1	1	0	T1	0.150044	0.424311
8301	TRIP11	0.998904	1	1	0	T1	0.150044	0.424311
8302	ADTRP	0.998903	1	1	0	T1	0.150044	0.424311
8303	BTBD10	0.998903	1	1	0	T1	0.150044	0.424311
8304	DELE1	0.998903	1	1	0	T1	0.150044	0.424311
8305	FBXO31	0.998903	1	1	0	T1	0.150044	0.424311
8306	RAD18	0.998903	1	1	0	T1	0.150044	0.424311
8307	RHBDD1	0.998903	1	1	0	T1	0.150044	0.424311
8308	RNASEH2B	0.998903	1	1	0	T1	0.150044	0.424311
8309	SMARCD1	0.998903	1	1	0	T1	0.150044	0.424311
8310	USH1C	0.998903	1	1	1	T1	0.150044	0.424311
8311	ZDBF2	0.998903	1	1	0	T1	0.150044	0.424311
8312	BEND6	0.998902	1	1	0	T1	0.150044	0.424311
8313	DLAT	0.998902	1	1	0	T1	0.150044	0.424311
8314	DPF3	0.998902	1	1	0	T1	0.150044	0.424311
8315	IDNK	0.998902	1	1	0	T1	0.150044	0.424311
8316	MXD3	0.998902	1	1	0	T1	0.150044	0.424311
8317	OS9	0.998902	1	1	0	T1	0.150044	0.424311
8318	PAX6	0.998902	1	1	0	T1	0.150044	0.424311
8319	PTH2R	0.998902	1	1	0	T1	0.150044	0.424311
8320	RECQL	0.998902	1	1	0	T1	0.150044	0.424311
8321	SCFD1	0.998902	1	1	0	T1	0.150044	0.424311
8322	SH3GL3	0.998902	1	1	0	T1	0.150044	0.424311
8323	ZNF438	0.998902	1	1	0	T1	0.150044	0.424311
8324	AEBP2	0.998901	1	1	0	T1	0.150044	0.424311
8325	IGDCC3	0.998901	1	1	0	T1	0.150044	0.424311
8326	NSUN4	0.998901	1	1	0	T1	0.150044	0.424311
8327	PLEKHH1	0.998901	1	1	0	T1	0.150044	0.424311
8328	POU6F1	0.998901	1	1	0	T1	0.150044	0.424311
8329	PXN	0.998901	1	1	0	T1	0.150044	0.424311
8330	S100A1	0.998901	1	1	0	T1	0.150044	0.424311
8331	SLC11A2	0.998901	1	1	0	T1	0.150044	0.424311
8332	SLC35F4	0.998901	1	1	0	T1	0.150044	0.424311
8333	TAOK3	0.998901	1	1	0	T1	0.150044	0.424311
8334	TNFSF15	0.998901	1	1	0	T1	0.150044	0.424311
8335	UBXN4	0.998901	1	1	0	T1	0.150044	0.424311
8336	UVRAG	0.998901	1	1	0	T1	0.150044	0.424311
8337	VIPAS39	0.998901	1	1	0	T1	0.150044	0.424311
8338	WDSUB1	0.998901	1	1	0	T1	0.150044	0.424311
8339	ZFYVE1	0.998901	1	1	0	T1	0.150044	0.424311
8340	CS	0.998900	1	1	0	T1	0.150044	0.424311
8341	ENSG00000289809	0.998900	1	1	0	T1	0.150044	0.424311
8342	ENTPD2	0.998900	1	1	0	T1	0.150044	0.424311
8343	ITPK1	0.998900	1	1	0	T1	0.150044	0.424311
8344	NECTIN1	0.998900	1	1	0	T1	0.150044	0.424311
8345	PGAM5	0.998900	1	1	0	T1	0.150044	0.424311
8346	PPP1CA	0.998900	1	1	0	T1	0.150044	0.424311
8347	RRM1	0.998900	1	1	0	T1	0.150044	0.424311
8348	SERPINA1	0.998900	1	1	0	T1	0.150044	0.424311
8349	SIX4	0.998900	1	1	0	T1	0.150044	0.424311
8350	SLC50A1	0.998900	1	1	0	T1	0.150044	0.424311
8351	TMEM132A	0.998900	1	1	0	T1	0.150044	0.424311
8352	TRPV4	0.998900	1	1	0	T1	0.150044	0.424311
8353	TWF1	0.998900	1	1	0	T1	0.150044	0.424311
8354	VPS51	0.998900	1	1	0	T1	0.150044	0.424311
8355	B3GAT3	0.998899	1	1	0	T1	0.150044	0.424311
8356	CNBP	0.998899	1	1	0	T1	0.150044	0.424311
8357	CYP19A1	0.998899	1	1	0	T1	0.150044	0.424311
8358	DACT1	0.998899	1	1	0	T1	0.150044	0.424311
8359	DGKH	0.998899	1	1	0	T1	0.150044	0.424311
8360	ENSG00000285053	0.998899	1	1	0	T1	0.150044	0.424311
8361	GPHN	0.998899	1	1	0	T1	0.150044	0.424311
8362	KCNK10	0.998899	1	1	0	T1	0.150044	0.424311
8363	MIA2	0.998899	1	1	0	T1	0.150044	0.424311
8364	MTX1	0.998899	1	1	0	T1	0.150044	0.424311
8365	NKX6-3	0.998899	1	1	0	T1	0.150044	0.424311
8366	PRKRA	0.998899	1	1	0	T1	0.150044	0.424311
8367	R3HDM2	0.998899	1	1	0	T1	0.150044	0.424311
8368	SFXN5	0.998899	1	1	0	T1	0.150044	0.424311
8369	SOX6	0.998899	1	1	0	T1	0.150044	0.424311
8370	STIP1	0.998899	1	1	0	T1	0.150044	0.424311
8371	TBCE	0.998899	1	1	0	T1	0.150044	0.424311
8372	YLPM1	0.998899	1	1	0	T1	0.150044	0.424311
8373	ANO5	0.998898	1	1	0	T1	0.150044	0.424311
8374	ATP6V1G1	0.998898	1	1	0	T1	0.150044	0.424311
8375	BMP4	0.998898	1	1	0	T1	0.150044	0.424311
8376	CD44	0.998898	1	1	0	T1	0.150044	0.424311
8377	CLPB	0.998898	1	1	0	T1	0.150044	0.424311
8378	DCAF5	0.998898	1	1	0	T1	0.150044	0.424311
8379	GTF2H1	0.998898	1	1	0	T1	0.150044	0.424311
8380	INTS13	0.998898	1	1	0	T1	0.150044	0.424311
8381	PRIM1	0.998898	1	1	0	T1	0.150044	0.424311
8382	PSEN1	0.998898	1	1	0	T1	0.150044	0.424311
8383	RPL29	0.998898	1	1	0	T1	0.150044	0.424311
8384	SAMD11	0.998898	1	1	0	T1	0.150044	0.424311
8385	TMEM135	0.998898	1	1	0	T1	0.150044	0.424311
8386	TTC17	0.998898	1	1	0	T1	0.150044	0.424311
8387	APAF1	0.998897	1	1	0	T1	0.150044	0.424311
8388	CDC16	0.998897	1	1	0	T1	0.150044	0.424311
8389	CPT1A	0.998897	1	1	0	T1	0.150044	0.424311
8390	DYRK2	0.998897	1	1	0	T1	0.150044	0.424311
8391	ERCC4	0.998897	1	1	0	T1	0.150044	0.424311
8392	FOXM1	0.998897	1	1	0	T1	0.150044	0.424311
8393	GAB2	0.998897	1	1	0	T1	0.150044	0.424311
8394	IL17F	0.998897	1	1	0	T1	0.150044	0.424311
8395	INTS4	0.998897	1	1	0	T1	0.150044	0.424311
8396	LRRC4	0.998897	1	1	0	T1	0.150044	0.424311
8397	MYO9A	0.998897	1	1	0	T1	0.150044	0.424311
8398	NPY1R	0.998897	1	1	0	T1	0.150044	0.424311
8399	AP3B2	0.998896	1	1	0	T1	0.150044	0.424311
8400	DCAF11	0.998896	1	1	0	T1	0.150044	0.424311
8401	E2F7	0.998896	1	1	0	T1	0.150044	0.424311
8402	EPHA8	0.998896	1	1	0	T1	0.150044	0.424311
8403	FGF14	0.998896	1	1	0	T1	0.150044	0.424311
8404	FNDC3A	0.998896	1	1	0	T1	0.150044	0.424311
8405	GUCY1A2	0.998896	1	1	0	T1	0.150044	0.424311
8406	LCP1	0.998896	1	1	0	T1	0.150044	0.424311
8407	NADSYN1	0.998896	1	1	0	T1	0.150044	0.424311
8408	PACS2	0.998896	1	1	0	T1	0.150044	0.424311
8409	PALS1	0.998896	1	1	0	T1	0.150044	0.424311
8410	PICALM	0.998896	1	1	0	T1	0.150044	0.424311
8411	RFX7	0.998896	1	1	0	T1	0.150044	0.424311
8412	RTN3	0.998896	1	1	0	T1	0.150044	0.424311
8413	TMPRSS7	0.998896	1	1	0	T1	0.150044	0.424311
8414	TPH1	0.998896	1	1	0	T1	0.150044	0.424311
8415	TPP1	0.998896	1	1	0	T1	0.150044	0.424311
8416	VWC2L	0.998896	1	1	0	T1	0.150044	0.424311
8417	WNT3	0.998896	1	1	0	T1	0.150044	0.424311
